id_detalle,id_venta,id_producto,nombre_producto,cantidad,precio_unitario,importe
5827,3307,6,Jugo de Naranja 1L,2,4170.0,8340.0
5828,3307,33,Chocolate con Leche 100g,2,1255.0,2510.0
5829,3308,28,Papas Fritas Clásicas 100g,3,936.0,2808.0
5830,3308,46,Lentejas Secas 500g,2,3036.0,6072.0
5831,3308,14,Leche Entera 1L,2,1723.0,3446.0
5832,3309,33,Chocolate con Leche 100g,1,1255.0,1255.0
5833,3310,34,Turrón 50g,2,460.0,920.0
5834,3311,26,Alfajor Triple,2,1001.0,2002.0
5835,3312,69,Sidra 750ml,2,744.0,1488.0
5836,3314,11,Café Molido 250g,1,2053.0,2053.0
5837,3315,75,Licor de Café 700ml,1,3204.0,3204.0
5838,3316,27,Alfajor Simple,2,2502.0,5004.0
5839,3319,40,Helado Chocolate 1L,1,1215.0,1215.0
5840,3319,36,Dulce de Leche 400g,1,2559.0,2559.0
5841,3319,43,Salsa de Tomate 500g,1,887.0,887.0
5842,3321,36,Dulce de Leche 400g,2,2559.0,5118.0
5843,3322,85,Jugo en Polvo Naranja,1,1856.0,1856.0
5844,3324,21,Pan Lactal Integral,2,272.0,544.0
5845,3325,69,Sidra 750ml,2,744.0,1488.0
5846,3326,52,Detergente Líquido 750ml,2,2582.0,5164.0
5847,3327,53,Lavandina 1L,3,1664.0,4992.0
5848,3328,36,Dulce de Leche 400g,1,2559.0,2559.0
5849,3328,95,Mascarilla Capilar,1,1581.0,1581.0
5850,3330,33,Chocolate con Leche 100g,1,1255.0,1255.0
5851,3330,14,Leche Entera 1L,3,1723.0,5169.0
5852,3330,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
5853,3330,51,Sal Fina 500g,3,1745.0,5235.0
5854,3330,75,Licor de Café 700ml,2,3204.0,6408.0
5855,3331,77,Empanadas Congeladas,2,4778.0,9556.0
5856,3331,14,Leche Entera 1L,2,1723.0,3446.0
5857,3334,73,Gin 700ml,2,1561.0,3122.0
5858,3334,14,Leche Entera 1L,1,1723.0,1723.0
5859,3335,51,Sal Fina 500g,1,1745.0,1745.0
5860,3336,94,Hilo Dental,2,1418.0,2836.0
5861,3336,1,Coca Cola 1.5L,2,2347.0,4694.0
5862,3336,14,Leche Entera 1L,1,1723.0,1723.0
5863,3336,13,Té Verde 20 saquitos,1,2383.0,2383.0
5864,3337,51,Sal Fina 500g,1,1745.0,1745.0
5865,3337,36,Dulce de Leche 400g,1,2559.0,2559.0
5866,3338,33,Chocolate con Leche 100g,1,1255.0,1255.0
5867,3339,36,Dulce de Leche 400g,2,2559.0,5118.0
5868,3340,27,Alfajor Simple,1,2502.0,2502.0
5869,3340,15,Leche Descremada 1L,2,2538.0,5076.0
5870,3340,89,Caldo Concentrado Verdura,1,1003.0,1003.0
5871,3340,1,Coca Cola 1.5L,1,2347.0,2347.0
5872,3340,38,Mermelada de Frutilla 400g,1,1584.0,1584.0
5873,3340,21,Pan Lactal Integral,2,272.0,544.0
5874,3342,64,Avena Instantánea 250g,2,3953.0,7906.0
5875,3342,97,Limpiavidrios 500ml,1,872.0,872.0
5876,3342,1,Coca Cola 1.5L,3,2347.0,7041.0
5877,3342,51,Sal Fina 500g,2,1745.0,3490.0
5878,3342,75,Licor de Café 700ml,2,3204.0,6408.0
5879,3343,66,Cerveza Negra 1L,1,1533.0,1533.0
5880,3343,1,Coca Cola 1.5L,3,2347.0,7041.0
5881,3343,49,Harina de Trigo 1kg,1,2512.0,2512.0
5882,3343,26,Alfajor Triple,1,1001.0,1001.0
5883,3344,75,Licor de Café 700ml,1,3204.0,3204.0
5884,3344,80,Helado de Frutilla 1L,1,1981.0,1981.0
5885,3346,41,Aceite de Girasol 1L,1,860.0,860.0
5886,3346,21,Pan Lactal Integral,3,272.0,816.0
5887,3346,1,Coca Cola 1.5L,1,2347.0,2347.0
5888,3347,43,Salsa de Tomate 500g,2,820.0,1640.0
5889,3347,20,Pan Lactal Blanco,4,1571.0,6284.0
5890,3347,11,Café Molido 250g,1,2250.0,2250.0
5891,3348,73,Gin 700ml,1,1561.0,1561.0
5892,3348,33,Chocolate con Leche 100g,1,1340.0,1340.0
5893,3348,55,Shampoo 400ml,1,1407.0,1407.0
5894,3349,21,Pan Lactal Integral,4,272.0,1088.0
5895,3349,11,Café Molido 250g,2,2053.0,4106.0
5896,3350,33,Chocolate con Leche 100g,4,1255.0,5020.0
5897,3350,83,Queso Untable 190g,2,1830.0,3660.0
5898,3350,44,Arroz Largo Fino 1kg,1,2979.0,2979.0
5899,3351,39,Helado Vainilla 1L,3,469.0,1407.0
5900,3352,36,Dulce de Leche 400g,1,2559.0,2559.0
5901,3352,68,Vino Blanco 750ml,1,2684.0,2684.0
5902,3354,75,Licor de Café 700ml,1,3204.0,3204.0
5903,3354,21,Pan Lactal Integral,3,272.0,816.0
5904,3354,36,Dulce de Leche 400g,3,2559.0,7677.0
5905,3355,95,Mascarilla Capilar,3,1550.0,4650.0
5906,3355,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
5907,3358,14,Leche Entera 1L,1,1723.0,1723.0
5908,3359,3,Sprite 1.5L,1,4964.0,4964.0
5909,3360,21,Pan Lactal Integral,4,272.0,1088.0
5910,3360,14,Leche Entera 1L,2,1723.0,3446.0
5911,3361,53,Lavandina 1L,1,1664.0,1664.0
5912,3362,75,Licor de Café 700ml,2,3204.0,6408.0
5913,3362,39,Helado Vainilla 1L,4,469.0,1876.0
5914,3362,69,Sidra 750ml,3,744.0,2232.0
5915,3362,11,Café Molido 250g,1,2053.0,2053.0
5916,3363,11,Café Molido 250g,1,2053.0,2053.0
5917,3365,14,Leche Entera 1L,1,1723.0,1723.0
5918,3365,69,Sidra 750ml,2,744.0,1488.0
5919,3365,87,Sopa Instantánea Pollo,1,1679.0,1679.0
5920,3366,51,Sal Fina 500g,4,1745.0,6980.0
5921,3366,23,Bizcochos Salados,2,2250.0,4500.0
5922,3366,21,Pan Lactal Integral,3,272.0,816.0
5923,3367,97,Limpiavidrios 500ml,1,872.0,872.0
5924,3367,63,Granola 250g,1,4337.0,4337.0
5925,3369,71,Vodka 700ml,4,508.0,2032.0
5926,3369,97,Limpiavidrios 500ml,3,872.0,2616.0
5927,3370,18,Queso Rallado 150g,1,3444.0,3444.0
5928,3371,36,Dulce de Leche 400g,1,2559.0,2559.0
5929,3371,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
5930,3371,4,Fanta Naranja 1.5L,1,2033.0,2033.0
5931,3371,45,Fideos Spaghetti 500g,3,745.0,2235.0
5932,3371,79,Hamburguesas Congeladas x4,1,2420.0,2420.0
5933,3371,46,Lentejas Secas 500g,3,3036.0,9108.0
5934,3371,33,Chocolate con Leche 100g,3,1255.0,3765.0
5935,3371,34,Turrón 50g,1,503.0,503.0
5936,3372,55,Shampoo 400ml,4,1407.0,5628.0
5937,3372,1,Coca Cola 1.5L,2,2347.0,4694.0
5938,3372,14,Leche Entera 1L,1,1723.0,1723.0
5939,3373,11,Café Molido 250g,2,2053.0,4106.0
5940,3373,46,Lentejas Secas 500g,2,3036.0,6072.0
5941,3373,14,Leche Entera 1L,1,1610.0,1610.0
5942,3374,1,Coca Cola 1.5L,1,2347.0,2347.0
5943,3375,14,Leche Entera 1L,2,1723.0,3446.0
5944,3376,11,Café Molido 250g,1,2053.0,2053.0
5945,3376,88,Caldo Concentrado Carne,1,2570.0,2570.0
5946,3377,44,Arroz Largo Fino 1kg,1,2979.0,2979.0
5947,3377,21,Pan Lactal Integral,3,272.0,816.0
5948,3377,66,Cerveza Negra 1L,1,1533.0,1533.0
5949,3378,15,Leche Descremada 1L,1,2538.0,2538.0
5950,3378,36,Dulce de Leche 400g,1,2559.0,2559.0
5951,3378,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
5952,3379,41,Aceite de Girasol 1L,2,860.0,1720.0
5953,3379,69,Sidra 750ml,1,744.0,744.0
5954,3379,33,Chocolate con Leche 100g,2,1255.0,2510.0
5955,3380,43,Salsa de Tomate 500g,2,887.0,1774.0
5956,3381,81,Aceitunas Verdes 200g,2,2520.0,5040.0
5957,3382,28,Papas Fritas Clásicas 100g,2,936.0,1872.0
5958,3382,21,Pan Lactal Integral,1,272.0,272.0
5959,3383,43,Salsa de Tomate 500g,2,887.0,1774.0
5960,3384,21,Pan Lactal Integral,4,272.0,1088.0
5961,3384,84,Queso Azul 150g,2,1645.0,3290.0
5962,3384,45,Fideos Spaghetti 500g,1,745.0,745.0
5963,3385,41,Aceite de Girasol 1L,3,860.0,2580.0
5964,3385,20,Pan Lactal Blanco,1,1571.0,1571.0
5965,3386,85,Jugo en Polvo Naranja,1,1856.0,1856.0
5966,3387,33,Chocolate con Leche 100g,4,1255.0,5020.0
5967,3389,94,Hilo Dental,4,1418.0,5672.0
5968,3389,51,Sal Fina 500g,1,1745.0,1745.0
5969,3389,11,Café Molido 250g,1,2053.0,2053.0
5970,3389,68,Vino Blanco 750ml,1,2684.0,2684.0
5971,3390,99,Esponjas x3,2,2430.0,4860.0
5972,3392,43,Salsa de Tomate 500g,1,887.0,887.0
5973,3392,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
5974,3393,21,Pan Lactal Integral,4,272.0,1088.0
5975,3393,13,Té Verde 20 saquitos,3,2383.0,7149.0
5976,3393,33,Chocolate con Leche 100g,2,1255.0,2510.0
5977,3395,77,Empanadas Congeladas,1,4778.0,4778.0
5978,3396,63,Granola 250g,1,4337.0,4337.0
5979,3396,7,Jugo de Manzana 1L,1,3269.0,3269.0
5980,3396,15,Leche Descremada 1L,1,2538.0,2538.0
5981,3396,1,Coca Cola 1.5L,1,2347.0,2347.0
5982,3397,21,Pan Lactal Integral,3,260.0,780.0
5983,3397,79,Hamburguesas Congeladas x4,3,2280.0,6840.0
5984,3397,95,Mascarilla Capilar,3,1581.0,4743.0
5985,3398,93,Cepillo de Dientes,1,2142.0,2142.0
5986,3399,21,Pan Lactal Integral,1,272.0,272.0
5987,3399,11,Café Molido 250g,2,2053.0,4106.0
5988,3400,83,Queso Untable 190g,3,1830.0,5490.0
5989,3400,32,Chocolate Amargo 100g,1,2234.0,2234.0
5990,3400,1,Coca Cola 1.5L,1,2347.0,2347.0
5991,3400,99,Esponjas x3,1,2470.0,2470.0
5992,3401,21,Pan Lactal Integral,2,272.0,544.0
5993,3401,5,Agua Mineral 500ml,1,4777.0,4777.0
5994,3402,20,Pan Lactal Blanco,3,1571.0,4713.0
5995,3404,43,Salsa de Tomate 500g,2,887.0,1774.0
5996,3405,11,Café Molido 250g,2,2053.0,4106.0
5997,3406,89,Caldo Concentrado Verdura,2,1003.0,2006.0
5998,3407,86,Jugo en Polvo Limón,1,4090.0,4090.0
5999,3407,1,Coca Cola 1.5L,1,2347.0,2347.0
6000,3407,36,Dulce de Leche 400g,2,2559.0,5118.0
6001,3408,80,Helado de Frutilla 1L,2,1981.0,3962.0
6002,3411,28,Papas Fritas Clásicas 100g,2,936.0,1872.0
6003,3412,54,Jabón de Tocador,1,1592.0,1592.0
6004,3413,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
6005,3414,33,Chocolate con Leche 100g,1,1255.0,1255.0
6006,3414,41,Aceite de Girasol 1L,2,910.0,1820.0
6007,3414,48,Porotos Negros 500g,2,4462.0,8924.0
6008,3415,21,Pan Lactal Integral,3,272.0,816.0
6009,3415,97,Limpiavidrios 500ml,1,872.0,872.0
6010,3416,21,Pan Lactal Integral,1,272.0,272.0
6011,3416,53,Lavandina 1L,3,1664.0,4992.0
6012,3416,99,Esponjas x3,2,2430.0,4860.0
6013,3416,15,Leche Descremada 1L,1,2538.0,2538.0
6014,3417,15,Leche Descremada 1L,2,2538.0,5076.0
6015,3418,77,Empanadas Congeladas,1,4778.0,4778.0
6016,3419,5,Agua Mineral 500ml,1,4777.0,4777.0
6017,3420,78,Verduras Congeladas Mix,1,4289.0,4289.0
6018,3421,39,Helado Vainilla 1L,4,469.0,1876.0
6019,3423,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
6020,3423,33,Chocolate con Leche 100g,4,1255.0,5020.0
6021,3424,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
6022,3426,71,Vodka 700ml,3,508.0,1524.0
6023,3426,95,Mascarilla Capilar,2,1581.0,3162.0
6024,3427,90,Toallas Húmedas x50,1,2902.0,2902.0
6025,3427,21,Pan Lactal Integral,1,272.0,272.0
6026,3427,69,Sidra 750ml,1,744.0,744.0
6027,3427,20,Pan Lactal Blanco,2,1571.0,3142.0
6028,3427,92,Crema Dental 90g,2,2512.0,5024.0
6029,3427,11,Café Molido 250g,2,2053.0,4106.0
6030,3427,10,Yerba Mate Intensa 1kg,1,4883.0,4883.0
6031,3427,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
6032,3427,1,Coca Cola 1.5L,1,2347.0,2347.0
6033,3428,45,Fideos Spaghetti 500g,4,745.0,2980.0
6034,3428,41,Aceite de Girasol 1L,2,860.0,1720.0
6035,3430,12,Té Negro 20 saquitos,1,570.0,570.0
6036,3430,21,Pan Lactal Integral,2,272.0,544.0
6037,3430,34,Turrón 50g,2,503.0,1006.0
6038,3431,19,Manteca 200g,1,3251.0,3251.0
6039,3432,23,Bizcochos Salados,2,2380.0,4760.0
6040,3432,50,Azúcar 1kg,1,727.0,727.0
6041,3433,29,Papas Fritas Onduladas 100g,4,1868.0,7472.0
6042,3433,32,Chocolate Amargo 100g,3,2234.0,6702.0
6043,3433,1,Coca Cola 1.5L,1,2347.0,2347.0
6044,3433,19,Manteca 200g,3,3251.0,9753.0
6045,3433,89,Caldo Concentrado Verdura,1,1003.0,1003.0
6046,3434,38,Mermelada de Frutilla 400g,2,1584.0,3168.0
6047,3434,75,Licor de Café 700ml,1,3204.0,3204.0
6048,3434,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
6049,3434,1,Coca Cola 1.5L,1,2347.0,2347.0
6050,3435,41,Aceite de Girasol 1L,4,860.0,3440.0
6051,3435,89,Caldo Concentrado Verdura,2,1003.0,2006.0
6052,3436,73,Gin 700ml,1,1561.0,1561.0
6053,3436,11,Café Molido 250g,1,2053.0,2053.0
6054,3436,87,Sopa Instantánea Pollo,1,1679.0,1679.0
6055,3438,12,Té Negro 20 saquitos,3,570.0,1710.0
6056,3439,56,Papel Higiénico x4,2,2532.0,5064.0
6057,3440,77,Empanadas Congeladas,1,4778.0,4778.0
6058,3440,7,Jugo de Manzana 1L,2,3269.0,6538.0
6059,3440,51,Sal Fina 500g,1,1745.0,1745.0
6060,3440,75,Licor de Café 700ml,1,3204.0,3204.0
6061,3440,41,Aceite de Girasol 1L,2,780.0,1560.0
6062,3440,31,Mix de Frutos Secos 200g,2,3409.0,6818.0
6063,3441,45,Fideos Spaghetti 500g,1,745.0,745.0
6064,3441,56,Papel Higiénico x4,3,2532.0,7596.0
6065,3441,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
6066,3441,41,Aceite de Girasol 1L,1,860.0,860.0
6067,3442,69,Sidra 750ml,2,744.0,1488.0
6068,3442,43,Salsa de Tomate 500g,1,887.0,887.0
6069,3442,95,Mascarilla Capilar,1,1581.0,1581.0
6070,3444,15,Leche Descremada 1L,2,2538.0,5076.0
6071,3445,14,Leche Entera 1L,1,1723.0,1723.0
6072,3446,69,Sidra 750ml,2,744.0,1488.0
6073,3446,75,Licor de Café 700ml,1,3204.0,3204.0
6074,3449,33,Chocolate con Leche 100g,2,1370.0,2740.0
6075,3449,66,Cerveza Negra 1L,1,1533.0,1533.0
6076,3450,97,Limpiavidrios 500ml,2,870.0,1740.0
6077,3451,1,Coca Cola 1.5L,1,2347.0,2347.0
6078,3451,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
6079,3452,14,Leche Entera 1L,2,1723.0,3446.0
6080,3453,39,Helado Vainilla 1L,3,469.0,1407.0
6081,3453,36,Dulce de Leche 400g,1,2559.0,2559.0
6082,3455,36,Dulce de Leche 400g,2,2559.0,5118.0
6083,3455,21,Pan Lactal Integral,1,280.0,280.0
6084,3456,26,Alfajor Triple,2,1001.0,2002.0
6085,3456,19,Manteca 200g,1,3251.0,3251.0
6086,3457,71,Vodka 700ml,1,508.0,508.0
6087,3457,36,Dulce de Leche 400g,1,2559.0,2559.0
6088,3457,1,Coca Cola 1.5L,1,2347.0,2347.0
6089,3461,43,Salsa de Tomate 500g,4,887.0,3548.0
6090,3463,55,Shampoo 400ml,2,1407.0,2814.0
6091,3463,11,Café Molido 250g,1,2053.0,2053.0
6092,3465,14,Leche Entera 1L,1,1723.0,1723.0
6093,3465,69,Sidra 750ml,1,744.0,744.0
6094,3465,12,Té Negro 20 saquitos,3,570.0,1710.0
6095,3466,69,Sidra 750ml,1,744.0,744.0
6096,3466,20,Pan Lactal Blanco,2,1571.0,3142.0
6097,3466,21,Pan Lactal Integral,2,272.0,544.0
6098,3467,18,Queso Rallado 150g,1,3444.0,3444.0
6099,3467,21,Pan Lactal Integral,1,272.0,272.0
6100,3468,21,Pan Lactal Integral,2,272.0,544.0
6101,3468,39,Helado Vainilla 1L,3,469.0,1407.0
6102,3468,75,Licor de Café 700ml,2,3204.0,6408.0
6103,3468,80,Helado de Frutilla 1L,1,1981.0,1981.0
6104,3468,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
6105,3468,43,Salsa de Tomate 500g,1,887.0,887.0
6106,3469,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
6107,3470,63,Granola 250g,1,4337.0,4337.0
6108,3470,21,Pan Lactal Integral,1,272.0,272.0
6109,3470,50,Azúcar 1kg,1,727.0,727.0
6110,3471,52,Detergente Líquido 750ml,2,2582.0,5164.0
6111,3471,55,Shampoo 400ml,3,1407.0,4221.0
6112,3471,75,Licor de Café 700ml,1,3204.0,3204.0
6113,3472,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
6114,3473,10,Yerba Mate Intensa 1kg,2,4883.0,9766.0
6115,3473,36,Dulce de Leche 400g,1,2559.0,2559.0
6116,3474,21,Pan Lactal Integral,1,272.0,272.0
6117,3474,83,Queso Untable 190g,2,1830.0,3660.0
6118,3474,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
6119,3474,45,Fideos Spaghetti 500g,3,745.0,2235.0
6120,3474,74,Whisky 750ml,3,2953.0,8859.0
6121,3474,15,Leche Descremada 1L,2,2538.0,5076.0
6122,3474,33,Chocolate con Leche 100g,2,1330.0,2660.0
6123,3474,1,Coca Cola 1.5L,1,2347.0,2347.0
6124,3475,20,Pan Lactal Blanco,3,1571.0,4713.0
6125,3475,45,Fideos Spaghetti 500g,3,745.0,2235.0
6126,3475,11,Café Molido 250g,3,2053.0,6159.0
6127,3476,32,Chocolate Amargo 100g,2,2234.0,4468.0
6128,3476,21,Pan Lactal Integral,1,272.0,272.0
6129,3477,71,Vodka 700ml,2,508.0,1016.0
6130,3477,20,Pan Lactal Blanco,1,1571.0,1571.0
6131,3477,53,Lavandina 1L,1,1664.0,1664.0
6132,3478,87,Sopa Instantánea Pollo,1,1679.0,1679.0
6133,3479,21,Pan Lactal Integral,2,272.0,544.0
6134,3480,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
6135,3480,45,Fideos Spaghetti 500g,2,770.0,1540.0
6136,3481,83,Queso Untable 190g,1,1830.0,1830.0
6137,3482,51,Sal Fina 500g,1,1745.0,1745.0
6138,3482,15,Leche Descremada 1L,1,2538.0,2538.0
6139,3486,11,Café Molido 250g,1,2053.0,2053.0
6140,3487,95,Mascarilla Capilar,1,1581.0,1581.0
6141,3488,19,Manteca 200g,1,3251.0,3251.0
6142,3488,15,Leche Descremada 1L,3,2538.0,7614.0
6143,3488,11,Café Molido 250g,1,2053.0,2053.0
6144,3489,89,Caldo Concentrado Verdura,2,1003.0,2006.0
6145,3490,11,Café Molido 250g,2,2053.0,4106.0
6146,3490,97,Limpiavidrios 500ml,2,872.0,1744.0
6147,3490,21,Pan Lactal Integral,3,272.0,816.0
6148,3490,87,Sopa Instantánea Pollo,1,1679.0,1679.0
6149,3490,89,Caldo Concentrado Verdura,2,1003.0,2006.0
6150,3491,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
6151,3493,82,Aceitunas Negras 200g,2,2394.0,4788.0
6152,3494,85,Jugo en Polvo Naranja,4,1856.0,7424.0
6153,3494,76,Pizza Congelada Muzzarella,1,4286.0,4286.0
6154,3496,34,Turrón 50g,2,503.0,1006.0
6155,3496,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
6156,3497,34,Turrón 50g,3,503.0,1509.0
6157,3498,51,Sal Fina 500g,1,1745.0,1745.0
6158,3498,77,Empanadas Congeladas,1,4778.0,4778.0
6159,3498,3,Sprite 1.5L,1,5450.0,5450.0
6160,3499,15,Leche Descremada 1L,1,2538.0,2538.0
6161,3499,65,Cerveza Rubia 1L,1,2423.0,2423.0
6162,3500,75,Licor de Café 700ml,1,3520.0,3520.0
6163,3501,79,Hamburguesas Congeladas x4,2,2420.0,4840.0
6164,3502,77,Empanadas Congeladas,1,4778.0,4778.0
6165,3502,14,Leche Entera 1L,4,1723.0,6892.0
6166,3503,15,Leche Descremada 1L,1,2538.0,2538.0
6167,3503,71,Vodka 700ml,4,508.0,2032.0
6168,3503,95,Mascarilla Capilar,3,1581.0,4743.0
6169,3503,36,Dulce de Leche 400g,1,2559.0,2559.0
6170,3503,45,Fideos Spaghetti 500g,1,745.0,745.0
6171,3503,21,Pan Lactal Integral,2,272.0,544.0
6172,3504,45,Fideos Spaghetti 500g,4,745.0,2980.0
6173,3504,36,Dulce de Leche 400g,3,2559.0,7677.0
6174,3504,77,Empanadas Congeladas,2,4778.0,9556.0
6175,3504,44,Arroz Largo Fino 1kg,2,2979.0,5958.0
6176,3504,33,Chocolate con Leche 100g,1,1255.0,1255.0
6177,3505,21,Pan Lactal Integral,3,272.0,816.0
6178,3505,33,Chocolate con Leche 100g,1,1255.0,1255.0
6179,3506,87,Sopa Instantánea Pollo,1,1679.0,1679.0
6180,3507,20,Pan Lactal Blanco,2,1571.0,3142.0
6181,3507,53,Lavandina 1L,3,1664.0,4992.0
6182,3507,15,Leche Descremada 1L,1,2538.0,2538.0
6183,3507,71,Vodka 700ml,2,508.0,1016.0
6184,3507,69,Sidra 750ml,2,744.0,1488.0
6185,3508,15,Leche Descremada 1L,2,2290.0,4580.0
6186,3509,21,Pan Lactal Integral,4,272.0,1088.0
6187,3509,51,Sal Fina 500g,1,1745.0,1745.0
6188,3509,55,Shampoo 400ml,1,1407.0,1407.0
6189,3510,73,Gin 700ml,1,1561.0,1561.0
6190,3511,36,Dulce de Leche 400g,1,2559.0,2559.0
6191,3511,34,Turrón 50g,4,503.0,2012.0
6192,3512,15,Leche Descremada 1L,1,2538.0,2538.0
6193,3513,36,Dulce de Leche 400g,1,2559.0,2559.0
6194,3513,43,Salsa de Tomate 500g,3,887.0,2661.0
6195,3513,18,Queso Rallado 150g,2,3444.0,6888.0
6196,3513,75,Licor de Café 700ml,2,3204.0,6408.0
6197,3513,4,Fanta Naranja 1.5L,3,2033.0,6099.0
6198,3513,95,Mascarilla Capilar,1,1581.0,1581.0
6199,3513,42,Vinagre de Alcohol 500ml,1,1195.0,1195.0
6200,3514,42,Vinagre de Alcohol 500ml,2,1195.0,2390.0
6201,3514,41,Aceite de Girasol 1L,1,860.0,860.0
6202,3515,95,Mascarilla Capilar,3,1581.0,4743.0
6203,3517,45,Fideos Spaghetti 500g,3,745.0,2235.0
6204,3517,12,Té Negro 20 saquitos,2,570.0,1140.0
6205,3518,33,Chocolate con Leche 100g,2,1255.0,2510.0
6206,3518,26,Alfajor Triple,1,1001.0,1001.0
6207,3519,21,Pan Lactal Integral,3,272.0,816.0
6208,3519,73,Gin 700ml,1,1561.0,1561.0
6209,3519,43,Salsa de Tomate 500g,2,887.0,1774.0
6210,3520,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
6211,3521,14,Leche Entera 1L,1,1723.0,1723.0
6212,3522,83,Queso Untable 190g,4,1830.0,7320.0
6213,3522,14,Leche Entera 1L,2,1723.0,3446.0
6214,3522,87,Sopa Instantánea Pollo,1,1679.0,1679.0
6215,3523,51,Sal Fina 500g,3,1745.0,5235.0
6216,3525,20,Pan Lactal Blanco,4,1571.0,6284.0
6217,3525,15,Leche Descremada 1L,1,2538.0,2538.0
6218,3526,97,Limpiavidrios 500ml,3,872.0,2616.0
6219,3526,55,Shampoo 400ml,1,1407.0,1407.0
6220,3527,1,Coca Cola 1.5L,2,2347.0,4694.0
6221,3530,37,Mermelada de Durazno 400g,1,3196.0,3196.0
6222,3530,42,Vinagre de Alcohol 500ml,1,1195.0,1195.0
6223,3531,53,Lavandina 1L,4,1664.0,6656.0
6224,3531,14,Leche Entera 1L,2,1723.0,3446.0
6225,3531,66,Cerveza Negra 1L,2,1533.0,3066.0
6226,3532,74,Whisky 750ml,1,2953.0,2953.0
6227,3533,29,Papas Fritas Onduladas 100g,3,1868.0,5604.0
6228,3533,75,Licor de Café 700ml,1,3204.0,3204.0
6229,3533,73,Gin 700ml,2,1470.0,2940.0
6230,3534,15,Leche Descremada 1L,3,2538.0,7614.0
6231,3534,21,Pan Lactal Integral,2,272.0,544.0
6232,3534,99,Esponjas x3,2,2430.0,4860.0
6233,3535,14,Leche Entera 1L,3,1723.0,5169.0
6234,3538,37,Mermelada de Durazno 400g,1,3196.0,3196.0
6235,3538,21,Pan Lactal Integral,2,270.0,540.0
6236,3538,41,Aceite de Girasol 1L,3,860.0,2580.0
6237,3538,15,Leche Descremada 1L,2,2538.0,5076.0
6238,3539,53,Lavandina 1L,3,1664.0,4992.0
6239,3540,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
6240,3540,87,Sopa Instantánea Pollo,1,1679.0,1679.0
6241,3542,20,Pan Lactal Blanco,1,1571.0,1571.0
6242,3543,55,Shampoo 400ml,1,1407.0,1407.0
6243,3544,11,Café Molido 250g,1,1990.0,1990.0
6244,3545,33,Chocolate con Leche 100g,1,1255.0,1255.0
6245,3546,33,Chocolate con Leche 100g,1,1255.0,1255.0
6246,3547,33,Chocolate con Leche 100g,2,1255.0,2510.0
6247,3547,93,Cepillo de Dientes,1,2142.0,2142.0
6248,3548,41,Aceite de Girasol 1L,2,860.0,1720.0
6249,3549,1,Coca Cola 1.5L,1,2347.0,2347.0
6250,3549,49,Harina de Trigo 1kg,1,2512.0,2512.0
6251,3549,14,Leche Entera 1L,3,1723.0,5169.0
6252,3549,95,Mascarilla Capilar,2,1581.0,3162.0
6253,3550,42,Vinagre de Alcohol 500ml,4,1195.0,4780.0
6254,3550,21,Pan Lactal Integral,2,272.0,544.0
6255,3551,75,Licor de Café 700ml,1,3204.0,3204.0
6256,3551,15,Leche Descremada 1L,1,2538.0,2538.0
6257,3551,33,Chocolate con Leche 100g,2,1255.0,2510.0
6258,3551,36,Dulce de Leche 400g,1,2559.0,2559.0
6259,3552,14,Leche Entera 1L,1,1723.0,1723.0
6260,3553,5,Agua Mineral 500ml,2,4777.0,9554.0
6261,3553,9,Yerba Mate Suave 1kg,1,3510.0,3510.0
6262,3554,87,Sopa Instantánea Pollo,1,1679.0,1679.0
6263,3554,73,Gin 700ml,2,1561.0,3122.0
6264,3555,36,Dulce de Leche 400g,2,2559.0,5118.0
6265,3555,12,Té Negro 20 saquitos,4,570.0,2280.0
6266,3555,37,Mermelada de Durazno 400g,1,3196.0,3196.0
6267,3555,71,Vodka 700ml,1,508.0,508.0
6268,3555,39,Helado Vainilla 1L,1,440.0,440.0
6269,3556,41,Aceite de Girasol 1L,2,860.0,1720.0
6270,3556,21,Pan Lactal Integral,1,272.0,272.0
6271,3556,15,Leche Descremada 1L,1,2538.0,2538.0
6272,3557,21,Pan Lactal Integral,3,272.0,816.0
6273,3558,20,Pan Lactal Blanco,3,1571.0,4713.0
